cavity_id,group_id,local_member_id,symmetry_operation,x,y,z,normal_x,normal_y,normal_z,streamwise_x,streamwise_y,streamwise_z,rotation_angle,accepted,rejection_reason,nearest_face_distance_mm
170,28,2,C3v_rot_240deg,6738.377962,1813.864742,1468.193119,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
171,28,3,C3v_mirror_0deg,6760.362173,1826.855124,1472.983154,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
172,28,4,C3v_mirror_120deg,6738.377962,1813.864742,1468.193119,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
173,28,5,C3v_mirror_240deg,6738.377962,1839.845505,1468.193119,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
174,29,0,C3v_rot_0deg,6996.165901,1892.099949,1524.361306,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
175,29,1,C3v_rot_120deg,6974.181690,1905.090330,1519.571271,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
176,29,2,C3v_rot_240deg,6974.181690,1879.109568,1519.571271,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
177,29,3,C3v_mirror_0deg,6996.165901,1892.099949,1524.361306,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
178,29,4,C3v_mirror_120deg,6974.181690,1879.109568,1519.571271,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
179,29,5,C3v_mirror_240deg,6974.181690,1905.090330,1519.571271,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
180,30,0,C3v_rot_0deg,7231.969629,1957.344775,1575.739459,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
181,30,1,C3v_rot_120deg,7209.985418,1970.335156,1570.949424,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
182,30,2,C3v_rot_240deg,7209.985418,1944.354394,1570.949424,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
183,30,3,C3v_mirror_0deg,7231.969629,1957.344775,1575.739459,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
184,30,4,C3v_mirror_120deg,7209.985418,1944.354394,1570.949424,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
185,30,5,C3v_mirror_240deg,7209.985418,1970.335156,1570.949424,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
186,31,0,C3v_rot_0deg,7467.773357,2022.589601,1627.117612,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
187,31,1,C3v_rot_120deg,7445.789146,2035.579982,1622.327576,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
188,31,2,C3v_rot_240deg,7445.789146,2009.599220,1622.327576,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
189,31,3,C3v_mirror_0deg,7467.773357,2022.589601,1627.117612,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
190,31,4,C3v_mirror_120deg,7445.789146,2009.599220,1622.327576,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
191,31,5,C3v_mirror_240deg,7445.789146,2035.579982,1622.327576,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
192,32,0,C3v_rot_0deg,7703.577085,2087.834427,1678.495764,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
193,32,1,C3v_rot_120deg,7681.592874,2100.824808,1673.705729,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
194,32,2,C3v_rot_240deg,7681.592874,2074.844046,1673.705729,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
195,32,3,C3v_mirror_0deg,7703.577085,2087.834427,1678.495764,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
196,32,4,C3v_mirror_120deg,7681.592874,2074.844046,1673.705729,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
197,32,5,C3v_mirror_240deg,7681.592874,2100.824808,1673.705729,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
198,33,0,C3v_rot_0deg,7939.380813,2153.079253,1729.873917,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
199,33,1,C3v_rot_120deg,7917.396602,2166.069634,1725.083881,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
200,33,2,C3v_rot_240deg,7917.396602,2140.088872,1725.083881,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
201,33,3,C3v_mirror_0deg,7939.380813,2153.079253,1729.873917,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
202,33,4,C3v_mirror_120deg,7917.396602,2140.088872,1725.083881,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
203,33,5,C3v_mirror_240deg,7917.396602,2166.069634,1725.083881,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
204,34,0,C3v_rot_0deg,8175.184541,2218.324079,1781.252069,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
205,34,1,C3v_rot_120deg,8153.200330,2231.314460,1776.462034,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
206,34,2,C3v_rot_240deg,8153.200330,2205.333698,1776.462034,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
207,34,3,C3v_mirror_0deg,8175.184541,2218.324079,1781.252069,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
208,34,4,C3v_mirror_120deg,8153.200330,2205.333698,1776.462034,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
209,34,5,C3v_mirror_240deg,8153.200330,2231.314460,1776.462034,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
210,35,0,C3v_rot_0deg,8410.988269,2283.568904,1832.630222,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
211,35,1,C3v_rot_120deg,8389.004058,2296.559285,1827.840186,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
212,35,2,C3v_rot_240deg,8389.004058,2270.578523,1827.840186,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
213,35,3,C3v_mirror_0deg,8410.988269,2283.568904,1832.630222,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
214,35,4,C3v_mirror_120deg,8389.004058,2270.578523,1827.840186,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
215,35,5,C3v_mirror_240deg,8389.004058,2296.559285,1827.840186,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
216,36,0,C3v_rot_0deg,8646.791997,2348.813730,1884.008374,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
217,36,1,C3v_rot_120deg,8624.807786,2361.804111,1879.218339,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
218,36,2,C3v_rot_240deg,8624.807786,2335.823349,1879.218339,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
219,36,3,C3v_mirror_0deg,8646.791997,2348.813730,1884.008374,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
220,36,4,C3v_mirror_120deg,8624.807786,2335.823349,1879.218339,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
221,36,5,C3v_mirror_240deg,8624.807786,2361.804111,1879.218339,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
222,37,0,C3v_rot_0deg,8882.595725,2414.058556,1935.386527,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
223,37,1,C3v_rot_120deg,8860.611514,2427.048937,1930.596491,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
224,37,2,C3v_rot_240deg,8860.611514,2401.068175,1930.596491,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
225,37,3,C3v_mirror_0deg,8882.595725,2414.058556,1935.386527,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
226,37,4,C3v_mirror_120deg,8860.611514,2401.068175,1930.596491,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
227,37,5,C3v_mirror_240deg,8860.611514,2427.048937,1930.596491,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
228,38,0,C3v_rot_0deg,9118.399453,2479.303382,1986.764679,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
229,38,1,C3v_rot_120deg,9096.415242,2492.293763,1981.974644,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
230,38,2,C3v_rot_240deg,9096.415242,2466.313001,1981.974644,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
231,38,3,C3v_mirror_0deg,9118.399453,2479.303382,1986.764679,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
232,38,4,C3v_mirror_120deg,9096.415242,2466.313001,1981.974644,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
233,38,5,C3v_mirror_240deg,9096.415242,2492.293763,1981.974644,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
234,39,0,C3v_rot_0deg,9354.203181,2544.548208,2038.142832,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
235,39,1,C3v_rot_120deg,9332.218970,2557.538589,2033.352797,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
236,39,2,C3v_rot_240deg,9332.218970,2531.557827,2033.352797,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
237,39,3,C3v_mirror_0deg,9354.203181,2544.548208,2038.142832,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
238,39,4,C3v_mirror_120deg,9332.218970,2531.557827,2033.352797,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
239,39,5,C3v_mirror_240deg,9332.218970,2557.538589,2033.352797,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
240,40,0,C3v_rot_0deg,9590.006909,2609.793034,2089.520984,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
241,40,1,C3v_rot_120deg,9568.022698,2622.783415,2084.730949,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
242,40,2,C3v_rot_240deg,9568.022698,2596.802653,2084.730949,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
243,40,3,C3v_mirror_0deg,9590.006909,2609.793034,2089.520984,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
244,40,4,C3v_mirror_120deg,9568.022698,2596.802653,2084.730949,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
245,40,5,C3v_mirror_240deg,9568.022698,2622.783415,2084.730949,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
246,41,0,C3v_rot_0deg,9825.810637,2675.037859,2140.899137,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
247,41,1,C3v_rot_120deg,9803.826426,2688.028241,2136.109102,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
248,41,2,C3v_rot_240deg,9803.826426,2662.047478,2136.109102,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
249,41,3,C3v_mirror_0deg,9825.810637,2675.037859,2140.899137,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
250,41,4,C3v_mirror_120deg,9803.826426,2662.047478,2136.109102,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
251,41,5,C3v_mirror_240deg,9803.826426,2688.028241,2136.109102,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
252,42,0,C3v_rot_0deg,10061.614365,2740.282685,2192.277289,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
253,42,1,C3v_rot_120deg,10039.630154,2753.273066,2187.487254,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
254,42,2,C3v_rot_240deg,10039.630154,2727.292304,2187.487254,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
255,42,3,C3v_mirror_0deg,10061.614365,2740.282685,2192.277289,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
256,42,4,C3v_mirror_120deg,10039.630154,2727.292304,2187.487254,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
257,42,5,C3v_mirror_240deg,10039.630154,2753.273066,2187.487254,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
258,43,0,C3v_rot_0deg,10297.418093,2805.527511,2243.655442,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
259,43,1,C3v_rot_120deg,10275.433882,2818.517892,2238.865407,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
260,43,2,C3v_rot_240deg,10275.433882,2792.537130,2238.865407,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
261,43,3,C3v_mirror_0deg,10297.418093,2805.527511,2243.655442,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
262,43,4,C3v_mirror_120deg,10275.433882,2792.537130,2238.865407,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
263,43,5,C3v_mirror_240deg,10275.433882,2818.517892,2238.865407,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
264,44,0,C3v_rot_0deg,10533.221821,2870.772337,2295.033595,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
265,44,1,C3v_rot_120deg,10511.237610,2883.762718,2290.243559,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
266,44,2,C3v_rot_240deg,10511.237610,2857.781956,2290.243559,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
267,44,3,C3v_mirror_0deg,10533.221821,2870.772337,2295.033595,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
268,44,4,C3v_mirror_120deg,10511.237610,2857.781956,2290.243559,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
269,44,5,C3v_mirror_240deg,10511.237610,2883.762718,2290.243559,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
270,45,0,C3v_rot_0deg,10769.025549,2936.017163,2346.411747,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
271,45,1,C3v_rot_120deg,10747.041338,2949.007544,2341.621712,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
272,45,2,C3v_rot_240deg,10747.041338,2923.026782,2341.621712,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
273,45,3,C3v_mirror_0deg,10769.025549,2936.017163,2346.411747,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
274,45,4,C3v_mirror_120deg,10747.041338,2923.026782,2341.621712,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
275,45,5,C3v_mirror_240deg,10747.041338,2949.007544,2341.621712,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
276,46,0,C3v_rot_0deg,11004.829277,3001.261989,2397.789900,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
277,46,1,C3v_rot_120deg,10982.845066,3014.252370,2392.999864,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
278,46,2,C3v_rot_240deg,10982.845066,2988.271608,2392.999864,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
279,46,3,C3v_mirror_0deg,11004.829277,3001.261989,2397.789900,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
280,46,4,C3v_mirror_120deg,10982.845066,2988.271608,2392.999864,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
281,46,5,C3v_mirror_240deg,10982.845066,3014.252370,2392.999864,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
282,47,0,C3v_rot_0deg,11105.908828,3029.228993,2419.799250,-0.211058,0.000000,0.977474,0.977474,0.000000,0.211058,12.184365,yes,,0.000000
283,47,1,C3v_rot_120deg,11083.921648,3042.219375,2415.022960,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
284,47,2,C3v_rot_240deg,11083.921648,3016.238612,2415.022960,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
285,47,3,C3v_mirror_0deg,11105.908828,3029.228993,2419.799250,-0.211058,0.000000,0.977474,0.977474,0.000000,0.211058,12.184365,yes,,0.000000
286,47,4,C3v_mirror_120deg,11083.921648,3016.238612,2415.022960,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
287,47,5,C3v_mirror_240deg,11083.921648,3042.219375,2415.022960,-0.212890,0.000000,0.977076,0.977076,0.000000,0.212890,12.291794,yes,,0.000000
288,48,0,C3v_rot_0deg,11346.934239,3074.843993,2467.979019,-0.180930,0.000000,0.983496,0.983496,0.000000,0.180930,10.423928,yes,,0.014062
289,48,1,C3v_rot_120deg,11324.811353,3087.834374,2463.876987,-0.183695,0.000000,0.982983,0.982983,0.000000,0.183695,10.585072,yes,,0.003516
290,48,2,C3v_rot_240deg,11324.811353,3061.853612,2463.876987,-0.183695,0.000000,0.982983,0.982983,0.000000,0.183695,10.585072,yes,,0.003516
291,48,3,C3v_mirror_0deg,11346.934239,3074.843993,2467.979019,-0.180930,0.000000,0.983496,0.983496,0.000000,0.180930,10.423928,yes,,0.014062
292,48,4,C3v_mirror_120deg,11324.811353,3061.853612,2463.876987,-0.183695,0.000000,0.982983,0.982983,0.000000,0.183695,10.585072,yes,,0.003516
293,48,5,C3v_mirror_240deg,11324.811353,3087.834374,2463.876987,-0.183695,0.000000,0.982983,0.982983,0.000000,0.183695,10.585072,yes,,0.003516
294,49,0,C3v_rot_0deg,11589.417378,3119.958803,2508.745529,-0.150620,0.000000,0.988592,0.988592,0.000000,0.150620,8.662829,yes,,0.014062
295,49,1,C3v_rot_120deg,11567.178877,3132.949184,2505.325318,-0.153399,0.000000,0.988164,0.988164,0.000000,0.153399,8.823973,yes,,0.003516
296,49,2,C3v_rot_240deg,11567.178877,3106.968422,2505.325318,-0.153399,0.000000,0.988164,0.988164,0.000000,0.153399,8.823973,yes,,0.003516
297,49,3,C3v_mirror_0deg,11589.417378,3119.958803,2508.745529,-0.150620,0.000000,0.988592,0.988592,0.000000,0.150620,8.662829,yes,,0.014062
298,49,4,C3v_mirror_120deg,11567.178877,3106.968422,2505.325318,-0.153399,0.000000,0.988164,0.988164,0.000000,0.153399,8.823973,yes,,0.003516
299,49,5,C3v_mirror_240deg,11567.178877,3132.949184,2505.325318,-0.153399,0.000000,0.988164,0.988164,0.000000,0.153399,8.823973,yes,,0.003516
300,50,0,C3v_rot_0deg,11833.113049,3164.663273,2542.049743,-0.120158,0.000000,0.992755,0.992755,0.000000,0.120158,6.901195,yes,,0.014062
301,50,1,C3v_rot_120deg,11810.779917,3177.653654,2539.314793,-0.122949,0.000000,0.992413,0.992413,0.000000,0.122949,7.062339,yes,,0.003516
302,50,2,C3v_rot_240deg,11810.779917,3151.672892,2539.314793,-0.122949,0.000000,0.992413,0.992413,0.000000,0.122949,7.062339,yes,,0.003516
303,50,3,C3v_mirror_0deg,11833.113049,3164.663273,2542.049743,-0.120158,0.000000,0.992755,0.992755,0.000000,0.120158,6.901195,yes,,0.014062
304,50,4,C3v_mirror_120deg,11810.779917,3151.672892,2539.314793,-0.122949,0.000000,0.992413,0.992413,0.000000,0.122949,7.062339,yes,,0.003516
305,50,5,C3v_mirror_240deg,11810.779917,3177.653654,2539.314793,-0.122949,0.000000,0.992413,0.992413,0.000000,0.122949,7.062339,yes,,0.003516
306,51,0,C3v_rot_0deg,12077.776395,3209.040315,2567.851961,-0.089575,0.000000,0.995980,0.995980,0.000000,0.089575,5.139136,yes,,0.014062
307,51,1,C3v_rot_120deg,12055.369726,3222.030696,2565.805023,-0.092375,0.000000,0.995724,0.995724,0.000000,0.092375,5.300280,yes,,0.003516
308,51,2,C3v_rot_240deg,12055.369726,3196.049934,2565.805023,-0.092375,0.000000,0.995724,0.995724,0.000000,0.092375,5.300280,yes,,0.003516
309,51,3,C3v_mirror_0deg,12077.776395,3209.040315,2567.851961,-0.089575,0.000000,0.995980,0.995980,0.000000,0.089575,5.139136,yes,,0.014062
310,51,4,C3v_mirror_120deg,12055.369726,3196.049934,2565.805023,-0.092375,0.000000,0.995724,0.995724,0.000000,0.092375,5.300280,yes,,0.003516
311,51,5,C3v_mirror_240deg,12055.369726,3222.030696,2565.805023,-0.092375,0.000000,0.995724,0.995724,0.000000,0.092375,5.300280,yes,,0.003516
312,52,0,C3v_rot_0deg,12323.161294,3253.174146,2586.121442,-0.058902,0.000000,0.998264,0.998264,0.000000,0.058902,3.376762,yes,,0.014062
313,52,1,C3v_rot_120deg,12300.702271,3266.164527,2584.764576,-0.061709,0.000000,0.998094,0.998094,0.000000,0.061709,3.537907,yes,,0.003516
314,52,2,C3v_rot_240deg,12300.702271,3240.183765,2584.764576,-0.061709,0.000000,0.998094,0.998094,0.000000,0.061709,3.537907,yes,,0.003516
315,52,3,C3v_mirror_0deg,12323.161294,3253.174146,2586.121442,-0.058902,0.000000,0.998264,0.998264,0.000000,0.058902,3.376762,yes,,0.014062
316,52,4,C3v_mirror_120deg,12300.702271,3240.183765,2584.764576,-0.061709,0.000000,0.998094,0.998094,0.000000,0.061709,3.537907,yes,,0.003516
317,52,5,C3v_mirror_240deg,12300.702271,3266.164527,2584.764576,-0.061709,0.000000,0.998094,0.998094,0.000000,0.061709,3.537907,yes,,0.003516
318,53,0,C3v_rot_0deg,12569.020375,3297.149080,2596.836423,-0.028169,0.000000,0.999603,0.999603,0.000000,0.028169,1.614186,yes,,0.014062
319,53,1,C3v_rot_120deg,12546.530244,3310.139461,2596.170991,-0.030980,0.000000,0.999520,0.999520,0.000000,0.030980,1.775330,yes,,0.003516
320,53,2,C3v_rot_240deg,12546.530244,3284.158699,2596.170991,-0.030980,0.000000,0.999520,0.999520,0.000000,0.030980,1.775330,yes,,0.003516
321,53,3,C3v_mirror_0deg,12569.020375,3297.149080,2596.836423,-0.028169,0.000000,0.999603,0.999603,0.000000,0.028169,1.614186,yes,,0.014062
322,53,4,C3v_mirror_120deg,12546.530244,3284.158699,2596.170991,-0.030980,0.000000,0.999520,0.999520,0.000000,0.030980,1.775330,yes,,0.003516
323,53,5,C3v_mirror_240deg,12546.530244,3310.139461,2596.170991,-0.030980,0.000000,0.999520,0.999520,0.000000,0.030980,1.775330,yes,,0.003516
324,54,0,C3v_rot_0deg,12815.106551,3341.045978,2599.984185,0.002592,0.000000,0.999997,0.999997,0.000000,-0.002592,0.148491,yes,,0.014062
325,54,1,C3v_rot_120deg,12792.606594,3354.036360,2600.010857,-0.000221,0.000000,1.000000,1.000000,0.000000,0.000221,0.012654,yes,,0.003516
326,54,2,C3v_rot_240deg,12792.606594,3328.055597,2600.010857,-0.000221,0.000000,1.000000,1.000000,0.000000,0.000221,0.012654,yes,,0.003516
327,54,3,C3v_mirror_0deg,12815.106551,3341.045978,2599.984185,0.002592,0.000000,0.999997,0.999997,0.000000,-0.002592,0.148491,yes,,0.014062
328,54,4,C3v_mirror_120deg,12792.606594,3328.055597,2600.010857,-0.000221,0.000000,1.000000,1.000000,0.000000,0.000221,0.012654,yes,,0.003516
329,54,5,C3v_mirror_240deg,12792.606594,3354.036360,2600.010857,-0.000221,0.000000,1.000000,1.000000,0.000000,0.000221,0.012654,yes,,0.003516
330,55,0,C3v_rot_0deg,13061.172963,3384.944621,2595.560938,0.033350,0.000000,0.999444,0.999444,0.000000,-0.033350,1.911166,yes,,0.014062
331,55,1,C3v_rot_120deg,13038.684473,3397.935002,2596.279687,0.030539,0.000000,0.999534,0.999534,0.000000,-0.030539,1.750021,yes,,0.003516
332,55,2,C3v_rot_240deg,13038.684473,3371.954240,2596.279687,0.030539,0.000000,0.999534,0.999534,0.000000,-0.030539,1.750021,yes,,0.003516
333,55,3,C3v_mirror_0deg,13061.172963,3384.944621,2595.560938,0.033350,0.000000,0.999444,0.999444,0.000000,-0.033350,1.911166,yes,,0.014062
334,55,4,C3v_mirror_120deg,13038.684473,3371.954240,2596.279687,0.030539,0.000000,0.999534,0.999534,0.000000,-0.030539,1.750021,yes,,0.003516
335,55,5,C3v_mirror_240deg,13038.684473,3397.935002,2596.279687,0.030539,0.000000,0.999534,0.999534,0.000000,-0.030539,1.750021,yes,,0.003516
336,56,0,C3v_rot_0deg,13306.972242,3428.924522,2583.571812,0.064075,0.000000,0.997945,0.997945,0.000000,-0.064075,3.673736,yes,,0.014062
337,56,1,C3v_rot_120deg,13284.516499,3441.914903,2584.981917,0.061268,0.000000,0.998121,0.998121,0.000000,-0.061268,3.512591,yes,,0.003516
338,56,2,C3v_rot_240deg,13284.516499,3415.934141,2584.981917,0.061268,0.000000,0.998121,0.998121,0.000000,-0.061268,3.512591,yes,,0.003516
339,56,3,C3v_mirror_0deg,13306.972242,3428.924522,2583.571812,0.064075,0.000000,0.997945,0.997945,0.000000,-0.064075,3.673736,yes,,0.014062
340,56,4,C3v_mirror_120deg,13284.516499,3415.934141,2584.981917,0.061268,0.000000,0.998121,0.998121,0.000000,-0.061268,3.512591,yes,,0.003516
341,56,5,C3v_mirror_240deg,13284.516499,3441.914903,2584.981917,0.061268,0.000000,0.998121,0.998121,0.000000,-0.061268,3.512591,yes,,0.003516
